1.568e+00, -7.619e-01, 0.000e+00, 1.497e-05, 0.000e+00
-8.418e-01, -2.131e-01, 1.000e+00, 9.069e-01, 0.000e+00
-7.203e-01, 5.971e-01, 1.000e+00, 6.130e-01, 0.000e+00
1.497e+00, -1.167e+00, 0.000e+00, 1.021e-03, 0.000e+00
3.141e-02, 6.909e-01, 0.000e+00, 7.190e-04, 0.000e+00
-5.227e-02, 1.528e+00, 0.000e+00, 1.341e-06, 0.000e+00
7.711e-01, 1.416e+00, 0.000e+00, 5.559e-10, 0.000e+00
-1.341e+00, -1.017e+00, 0.000e+00, 2.534e-02, 0.000e+00
-1.496e+00, 1.229e+00, 0.000e+00, 1.540e-02, 0.000e+00
1.534e+00, -1.661e+00, 0.000e+00, 5.142e-03, 0.000e+00
9.479e-01, 8.690e-01, 0.000e+00, 9.228e-09, 0.000e+00
1.350e+00, -7.525e-01, 0.000e+00, 1.400e-04, 0.000e+00
6.963e-01, -8.694e-01, 0.000e+00, 2.828e-01, 0.000e+00
-1.461e+00, 9.306e-01, 0.000e+00, 5.966e-02, 0.000e+00
-1.576e+00, 7.689e-01, 0.000e+00, 9.020e-02, 0.000e+00
-7.607e-01, 1.685e-02, 1.000e+00, 9.493e-01, 0.000e+00
1.293e+00, -8.481e-01, 0.000e+00, 5.773e-04, 0.000e+00
-1.362e-01, -4.524e-01, 1.000e+00, 9.837e-01, 0.000e+00
-1.075e+00, -3.197e-02, 1.000e+00, 7.851e-01, 0.000e+00
-1.105e+00, 1.121e+00, 0.000e+00, 5.940e-02, 0.000e+00
3.587e-01, -7.073e-01, 1.000e+00, 7.735e-01, 0.000e+00
1.569e+00, -4.870e-01, 0.000e+00, 1.400e-06, 0.000e+00
5.493e-01, 8.882e-01, 0.000e+00, 5.411e-07, 0.000e+00
-8.223e-01, -1.669e+00, 0.000e+00, 9.313e-02, 0.000e+00
1.297e+00, 1.679e+00, 0.000e+00, 2.179e-13, 0.000e+00
-1.143e+00, -1.166e+00, 0.000e+00, 5.689e-02, 0.000e+00
-2.567e-01, 4.073e-01, 0.000e+00, 1.486e-01, 0.000e+00
1.623e+00, 1.704e+00, 0.000e+00, 5.531e-15, 0.000e+00
1.619e+00, -8.405e-01, 0.000e+00, 1.705e-05, 0.000e+00
3.048e-01, -1.659e-01, 0.000e+00, 5.736e-02, 0.000e+00
-9.366e-01, -1.479e+00, 0.000e+00, 8.092e-02, 0.000e+00
-1.148e+00, -4.403e-01, 0.000e+00, 3.759e-01, 0.000e+00
-1.421e+00, -1.177e+00, 0.000e+00, 2.534e-02, 0.000e+00
-1.567e+00, 4.971e-01, 0.000e+00, 2.517e-01, 0.000e+00
-5.383e-02, -8.476e-01, 1.000e+00, 9.811e-01, 0.000e+00
5.979e-02, -2.064e-01, 1.000e+00, 5.377e-01, 0.000e+00
5.084e-01, 1.595e+00, 0.000e+00, 1.953e-09, 0.000e+00
-5.248e-01, 5.760e-01, 0.000e+00, 4.153e-01, 0.000e+00
-9.788e-01, 1.621e+00, 0.000e+00, 9.242e-03, 0.000e+00
3.684e-01, -1.148e+00, 1.000e+00, 8.290e-01, 0.000e+00
-8.500e-01, -1.147e+00, 1.000e+00, 3.141e-01, 1.000e+00
-1.113e+00, -6.234e-01, 0.000e+00, 2.973e-01, 0.000e+00
1.062e+00, -9.079e-02, 0.000e+00, 1.024e-05, 0.000e+00
-7.820e-01, -2.254e-01, 1.000e+00, 9.332e-01, 0.000e+00
-8.150e-01, 8.898e-01, 0.000e+00, 2.579e-01, 0.000e+00
-1.520e+00, -6.857e-01, 0.000e+00, 2.534e-02, 0.000e+00
-6.263e-01, -1.068e+00, 1.000e+00, 7.254e-01, 0.000e+00
7.753e-01, -1.072e+00, 0.000e+00, 2.596e-01, 0.000e+00
-7.032e-01, -1.511e+00, 0.000e+00, 2.751e-01, 0.000e+00
8.342e-01, -4.212e-01, 0.000e+00, 1.953e-03, 0.000e+00
4.975e-01, -9.409e-01, 1.000e+00, 6.397e-01, 0.000e+00
-1.645e+00, -5.681e-01, 0.000e+00, 2.534e-02, 0.000e+00
9.135e-01, 1.258e+00, 0.000e+00, 4.763e-10, 0.000e+00
-5.399e-01, 1.291e+00, 0.000e+00, 1.811e-03, 0.000e+00
-1.548e+00, 1.398e-01, 0.000e+00, 2.110e-01, 0.000e+00
-8.487e-01, -1.545e-01, 1.000e+00, 9.182e-01, 0.000e+00
-9.696e-01, 1.457e+00, 0.000e+00, 1.933e-02, 0.000e+00
-6.975e-01, 1.640e+00, 0.000e+00, 4.879e-04, 0.000e+00
-1.350e+00, -1.873e-01, 0.000e+00, 2.607e-01, 0.000e+00
-2.203e-01, 8.038e-01, 0.000e+00, 3.948e-03, 0.000e+00
-5.528e-01, 3.482e-02, 1.000e+00, 9.658e-01, 0.000e+00
-1.480e+00, -6.084e-01, 0.000e+00, 3.659e-02, 0.000e+00
7.308e-01, -1.336e+00, 0.000e+00, 3.721e-01, 0.000e+00
-1.558e-01, -8.718e-01, 1.000e+00, 9.902e-01, 0.000e+00
-1.159e+00, -1.281e+00, 0.000e+00, 3.615e-02, 0.000e+00
1.031e+00, 7.231e-01, 0.000e+00, 1.332e-08, 0.000e+00
-4.365e-01, -3.227e-01, 1.000e+00, 9.904e-01, 0.000e+00
7.426e-01, 4.299e-01, 0.000e+00, 3.524e-06, 0.000e+00
1.376e+00, 1.548e+00, 0.000e+00, 2.896e-13, 0.000e+00
-8.944e-02, 6.255e-01, 0.000e+00, 4.529e-03, 0.000e+00
1.217e-01, -6.111e-01, 1.000e+00, 9.326e-01, 0.000e+00
-1.863e-01, 8.454e-01, 0.000e+00, 1.929e-03, 0.000e+00
1.487e-01, 5.308e-01, 0.000e+00, 8.151e-04, 0.000e+00
-7.289e-02, 1.667e+00, 0.000e+00, 5.070e-07, 0.000e+00
9.047e-01, -1.247e+00, 0.000e+00, 1.548e-01, 0.000e+00
1.032e+00, 1.542e+00, 0.000e+00, 1.187e-11, 0.000e+00
1.041e+00, -4.947e-01, 0.000e+00, 4.105e-04, 0.000e+00
-4.755e-01, -8.488e-01, 1.000e+00, 9.361e-01, 0.000e+00
-1.530e+00, -3.761e-02, 0.000e+00, 1.457e-01, 0.000e+00
1.155e+00, 1.014e+00, 0.000e+00, 2.952e-10, 0.000e+00
5.187e-01, 1.292e+00, 0.000e+00, 2.349e-08, 0.000e+00
5.083e-01, -9.193e-01, 1.000e+00, 6.192e-01, 0.000e+00
9.949e-01, -4.082e-01, 0.000e+00, 3.175e-04, 0.000e+00
1.288e+00, -5.537e-01, 0.000e+00, 4.882e-05, 0.000e+00
-1.408e+00, 8.764e-01, 0.000e+00, 8.381e-02, 0.000e+00
-1.355e+00, 1.374e+00, 0.000e+00, 1.136e-02, 0.000e+00
-3.268e-01, 1.054e+00, 0.000e+00, 1.433e-03, 0.000e+00
-1.541e+00, 2.168e-01, 0.000e+00, 2.648e-01, 0.000e+00
5.684e-01, -1.252e+00, 1.000e+00, 6.032e-01, 0.000e+00
3.370e-01, -1.204e+00, 1.000e+00, 8.615e-01, 0.000e+00
-6.914e-01, -4.161e-01, 1.000e+00, 9.328e-01, 0.000e+00
3.748e-01, -1.250e+00, 1.000e+00, 8.365e-01, 0.000e+00
-1.094e+00, 1.058e+00, 0.000e+00, 7.881e-02, 0.000e+00
7.001e-01, -1.009e-01, 0.000e+00, 5.230e-04, 0.000e+00
-7.657e-01, 7.428e-01, 1.000e+00, 4.278e-01, 1.000e+00
-1.379e-01, -6.067e-01, 1.000e+00, 9.860e-01, 0.000e+00
1.237e+00, -9.955e-01, 0.000e+00, 3.724e-03, 0.000e+00
9.987e-01, 4.791e-01, 0.000e+00, 1.521e-07, 0.000e+00
4.639e-01, 7.071e-01, 0.000e+00, 6.324e-06, 0.000e+00
8.095e-01, 1.412e+00, 0.000e+00, 3.836e-10, 0.000e+00
1.392e+00, -8.053e-01, 0.000e+00, 1.411e-04, 0.000e+00
-1.165e+00, 1.466e+00, 0.000e+00, 1.178e-02, 0.000e+00
-1.030e+00, -9.241e-01, 1.000e+00, 2.195e-01, 1.000e+00
1.002e+00, 1.714e+00, 0.000e+00, 3.734e-12, 0.000e+00
1.135e+00, 1.207e-01, 0.000e+00, 7.731e-07, 0.000e+00
-4.495e-01, 1.793e+00, 0.000e+00, 9.404e-06, 0.000e+00
7.683e-01, 5.190e-01, 0.000e+00, 1.249e-06, 0.000e+00
-1.681e+00, -1.019e+00, 0.000e+00, 2.534e-02, 0.000e+00
-1.673e+00, 1.504e+00, 0.000e+00, 3.045e-03, 0.000e+00
-9.195e-01, -1.105e+00, 1.000e+00, 2.476e-01, 1.000e+00
2.497e-01, -9.910e-01, 1.000e+00, 8.982e-01, 0.000e+00
1.280e-01, 1.656e+00, 0.000e+00, 6.611e-08, 0.000e+00
1.200e+00, -8.420e-01, 0.000e+00, 1.475e-03, 0.000e+00
1.377e+00, -2.952e-01, 0.000e+00, 2.088e-06, 0.000e+00
4.860e-02, -5.590e-01, 1.000e+00, 9.542e-01, 0.000e+00
1.660e+00, -6.225e-01, 0.000e+00, 1.705e-06, 0.000e+00
